survey_date,state_fips,county_fips,census_region,census_division,county_name,buildings_1unit,units_1unit,value_1unit,buildings_2unit,units_2unit,value_2unit,buildings_3or4unit,units_3or4unit,value_3or4unit,buildings_5plusunit,units_5plusunit,X30,total_buildings
202005,48,325,3,7,Medina County,5,5,905700,0,0,0,0,0,0,0,0,0,5
202005,48,329,3,7,Midland County,137,137,10213530,0,0,0,0,0,0,0,0,0,137
202005,48,339,3,7,Montgomery County,582,582,125655525,10,20,1250000,0,0,0,1,5,0,593
202005,48,367,3,7,Parker County,42,42,10011089,0,0,0,0,0,0,0,0,0,42
202005,48,375,3,7,Potter County,32,32,7460128,0,0,0,0,0,0,0,0,0,32
202005,48,383,3,7,Reagan County,0,0,0,0,0,0,0,0,0,0,0,0,0
202005,48,385,3,7,Real County,0,0,0,0,0,0,0,0,0,0,0,0,0
202005,48,395,3,7,Robertson County,5,5,1045379,0,0,0,0,0,0,0,0,0,5
202005,48,397,3,7,Rockwall County,163,163,54912578,0,0,0,0,0,0,0,0,0,163
202005,48,407,3,7,San Jacinto County,30,30,6591834,0,0,0,0,0,0,0,0,0,30
202005,48,411,3,7,San Saba County,1,1,100000,0,0,0,0,0,0,0,0,0,1
202005,48,451,3,7,Tom Green County,11,11,2299834,0,0,0,0,0,0,0,0,0,11
202005,48,453,3,7,Travis County,617,617,135568741,12,24,658138,7,21,1487217,31,1316,121581292,667
202005,48,473,3,7,Waller County,2,2,431186,0,0,0,0,0,0,1,6,0,3
202005,48,491,3,7,Williamson County,381,381,96712467,1,2,203000,1,3,218418,1,157,13000000,384
202005,48,493,3,7,Wilson County,3,3,983929,0,0,0,0,0,0,0,0,0,3
202005,48,497,3,7,Wise County,3,3,726258,1,2,350000,0,0,0,0,0,0,4
202005,49,011,4,8,Davis County,111,111,34723108,0,0,0,0,0,0,3,21,1234000,114
202005,49,023,4,8,Juab County,4,4,1180584,0,0,0,0,0,0,0,0,0,4
202005,49,029,4,8,Morgan County,4,4,1446045,0,0,0,0,0,0,0,0,0,4
202005,49,035,4,8,Salt Lake County,322,322,90596327,1,2,150000,1,4,705498,8,400,68715445,332
202005,49,039,4,8,Sanpete County,4,4,782505,0,0,0,0,0,0,0,0,0,4
202005,49,043,4,8,Summit County,20,20,20285214,0,0,0,0,0,0,1,6,0,21
202005,49,057,4,8,Weber County,120,120,26974509,2,4,588612,4,16,2432668,3,89,10195723,129
202005,51,003,3,5,Albemarle County,58,58,10884930,1,2,545000,0,0,0,0,0,0,59
202005,51,007,3,5,Amelia County,2,2,489060,0,0,0,0,0,0,0,0,0,2
202005,51,009,3,5,Amherst County,6,6,1395605,0,0,0,0,0,0,0,0,0,6
202005,51,013,3,5,Arlington County,27,27,10435645,0,0,0,0,0,0,0,0,0,27
202005,51,015,3,5,Augusta County,13,13,3004997,0,0,0,1,3,242500,1,15,0,15
202005,51,019,3,5,Bedford County,3,3,695947,0,0,0,0,0,0,0,0,0,3
202005,51,033,3,5,Caroline County,12,12,2869123,0,0,0,0,0,0,0,0,0,12
202005,51,036,3,5,Charles City County,1,1,182994,0,0,0,0,0,0,0,0,0,1
202005,51,037,3,5,Charlotte County,1,1,10000,0,0,0,0,0,0,0,0,0,1
202005,51,041,3,5,Chesterfield County,137,137,28643384,1,2,372361,8,31,3394664,2,12,1366437,148
202005,51,043,3,5,Clarke County,3,3,805771,0,0,0,0,0,0,0,0,0,3
202005,51,049,3,5,Cumberland County,4,4,1255216,0,0,0,0,0,0,0,0,0,4
202005,51,051,3,5,Dickenson County,1,1,65000,0,0,0,0,0,0,0,0,0,1
202005,51,053,3,5,Dinwiddie County,7,7,1179551,0,0,0,0,0,0,0,0,0,7
202005,51,059,3,5,Fairfax County,71,71,16552159,0,0,0,0,0,0,0,0,0,71
202005,51,061,3,5,Fauquier County,14,14,4325955,0,0,0,0,0,0,0,0,0,14
202005,51,069,3,5,Frederick County,35,35,7376112,0,0,0,0,0,0,0,0,0,35
202005,51,073,3,5,Gloucester County,4,4,830000,0,0,0,0,0,0,0,0,0,4
202005,51,075,3,5,Goochland County,18,18,4160343,0,0,0,0,0,0,0,0,0,18
202005,51,085,3,5,Hanover County,66,66,13852168,0,0,0,0,0,0,0,0,0,66
202005,51,087,3,5,Henrico County,59,59,8998878,16,32,1100000,0,0,0,1,320,38300000,76
202005,51,093,3,5,Isle of Wight County,25,25,4800100,0,0,0,0,0,0,0,0,0,25
202005,51,095,3,5,James City County,8,8,2524265,0,0,0,1,4,674660,1,6,1014780,10
202005,51,097,3,5,King and Queen County,0,0,0,0,0,0,0,0,0,0,0,0,0
202005,51,099,3,5,King George County,19,19,3972440,0,0,0,0,0,0,0,0,0,19
202005,51,107,3,5,Loudoun County,98,98,22846642,0,0,0,0,0,0,3,32,433000,101
202005,51,109,3,5,Louisa County,32,32,7720452,0,0,0,0,0,0,0,0,0,32
202005,51,115,3,5,Mathews County,2,2,950000,0,0,0,0,0,0,0,0,0,2
202005,51,127,3,5,New Kent County,23,23,4808743,0,0,0,0,0,0,0,0,0,23
202005,51,139,3,5,Page County,5,5,588500,0,0,0,0,0,0,0,0,0,5
202005,51,145,3,5,Powhatan County,14,14,3096834,0,0,0,0,0,0,0,0,0,14
202005,51,149,3,5,Prince George County,5,5,755000,0,0,0,0,0,0,0,0,0,5
202005,51,153,3,5,Prince William County,79,79,13799723,0,0,0,0,0,0,1,5,0,80
202005,51,165,3,5,Rockingham County,25,25,8918365,0,0,0,0,0,0,0,0,0,25
202005,51,175,3,5,Southampton County,6,6,702208,0,0,0,0,0,0,0,0,0,6
202005,51,177,3,5,Spotsylvania County,53,53,13860336,0,0,0,0,0,0,2,51,0,55
202005,51,179,3,5,Stafford County,70,70,17719924,0,0,0,0,0,0,0,0,0,70
202005,51,181,3,5,Surry County,0,0,0,0,0,0,0,0,0,0,0,0,0
202005,51,183,3,5,Sussex County,2,2,283000,0,0,0,0,0,0,0,0,0,2
202005,51,187,3,5,Warren County,12,12,2829114,0,0,0,0,0,0,0,0,0,12
202005,51,199,3,5,York County,12,12,2797548,0,0,0,0,0,0,0,0,0,12
202005,51,510,3,5,Alexandria (Independent City),40,40,11635771,0,0,0,0,0,0,0,0,0,40
202005,51,540,3,5,Charlottesville (Independent C,5,5,1731427,1,2,380000,0,0,0,0,0,0,6
202005,51,550,3,5,Chesapeake(Independent City),99,99,27509500,0,0,0,0,0,0,0,0,0,99
202005,51,570,3,5,Colonial Heights (Independent,0,0,0,0,0,0,0,0,0,0,0,0,0
202005,51,580,3,5,Covington (Independent City),0,0,0,0,0,0,0,0,0,0,0,0,0
202005,51,600,3,5,Fairfax (Independent City),0,0,0,0,0,0,0,0,0,0,0,0,0
202005,51,610,3,5,Falls Church (Independent City,3,3,1475000,0,0,0,0,0,0,0,0,0,3
202005,51,630,3,5,Fredericksburg(Independent Cit,6,6,2879400,0,0,0,0,0,0,0,0,0,6
202005,51,650,3,5,Hampton (Independent City),14,14,873403,0,0,0,0,0,0,0,0,0,14
202005,51,660,3,5,Harrisonburg (Independent City,2,2,597210,0,0,0,0,0,0,1,9,882000,3
202005,51,670,3,5,Hopewell (Independent City),2,2,185786,0,0,0,0,0,0,1,5,0,3
202005,51,680,3,5,Lynchburg (Independent City),7,7,1964500,0,0,0,0,0,0,1,28,1750000,8
202005,51,683,3,5,Manassas (Independent City),9,9,2133801,0,0,0,0,0,0,0,0,0,9
202005,51,685,3,5,Manassas Park (Independent Cit,0,0,0,0,0,0,0,0,0,0,0,0,0
202005,51,700,3,5,Newport News (Independent City,13,13,2937840,0,0,0,0,0,0,0,0,0,13
202005,51,710,3,5,Norfolk (Independent City),51,51,11889579,0,0,0,0,0,0,0,0,0,51
202005,51,730,3,5,Petersburg (Independent City),1,1,135022,0,0,0,0,0,0,0,0,0,1
202005,51,735,3,5,Poquoson (Independent City),2,2,395923,0,0,0,0,0,0,0,0,0,2
202005,51,740,3,5,Portsmouth (Independent City),21,21,2407400,0,0,0,0,0,0,0,0,0,21
202005,51,760,3,5,Richmond (Independent City),22,22,3238589,1,2,251454,0,0,0,3,310,16203535,26
202005,51,800,3,5,Suffolk (Independent City),35,35,8159515,0,0,0,0,0,0,0,0,0,35
202005,51,810,3,5,Virginia Beach (Independent Ci,52,52,7521000,0,0,0,0,0,0,0,0,0,52
202005,51,830,3,5,Williamsburg (Independent City,1,1,120000,0,0,0,0,0,0,0,0,0,1
202005,53,005,4,9,Benton County,70,70,22318505,1,2,320697,0,0,0,0,0,0,71
202005,53,011,4,9,Clark County,231,231,69971848,3,6,1169297,0,0,0,0,0,0,234
202005,53,021,4,9,Franklin County,43,43,12104236,0,0,0,0,0,0,0,0,0,43
202005,53,031,4,9,Jefferson County,11,11,2583136,0,0,0,0,0,0,0,0,0,11
202005,53,033,4,9,King County,267,267,98841122,24,48,12610461,16,58,11653372,23,1660,195151631,330
202005,53,035,4,9,Kitsap County,113,113,32129953,0,0,0,0,0,0,0,0,0,113
202005,53,053,4,9,Pierce County,244,244,73611869,7,14,2706551,2,8,1478995,2,92,9715531,255
202005,53,055,4,9,San Juan County,9,9,2202763,0,0,0,0,0,0,0,0,0,9
202005,53,059,4,9,Skamania County,11,11,2516898,0,0,0,0,0,0,0,0,0,11
202005,53,061,4,9,Snohomish County,178,178,53064462,1,2,471065,0,0,0,7,333,54019103,186
202005,54,011,3,5,Cabell County,6,6,1193358,1,2,158500,0,0,0,0,0,0,7
202005,54,015,3,5,Clay County,2,2,50000,0,0,0,0,0,0,0,0,0,2
202005,54,019,3,5,Fayette County,2,2,75000,0,0,0,0,0,0,0,0,0,2
202005,54,037,3,5,Jefferson County,16,16,3915260,0,0,0,0,0,0,0,0,0,16
202005,54,081,3,5,Raleigh County,5,5,1035500,0,0,0,0,0,0,0,0,0,5
202005,55,025,2,3,Dane County,94,94,30835672,1,2,235000,0,0,0,5,341,40520000,100
202005,55,031,2,3,Douglas County,6,6,634000,0,0,0,0,0,0,0,0,0,6
202005,55,037,2,3,Florence County,3,3,610000,0,0,0,0,0,0,0,0,0,3
202005,55,049,2,3,Iowa County,6,6,1642197,0,0,0,0,0,0,0,0,0,6
202005,55,059,2,3,Kenosha County,16,16,5352422,0,0,0,0,0,0,2,19,0,18
202005,55,079,2,3,Milwaukee County,9,9,3547253,0,0,0,0,0,0,0,0,0,9
202005,55,089,2,3,Ozaukee County,13,13,4614406,2,4,880000,0,0,0,3,40,3200000,18
202005,55,093,2,3,Pierce County,16,16,4823530,0,0,0,0,0,0,0,0,0,16
202005,55,109,2,3,St. Croix County,23,23,5941349,8,16,2322157,0,0,0,1,6,981000,32
202005,55,131,2,3,Washington County,25,25,9410605,2,4,613000,0,0,0,0,0,0,27
202005,56,029,4,8,Park County,10,10,2874670,0,0,0,0,0,0,0,0,0,10
202005,56,039,4,8,Teton County,14,14,4013718,1,2,623319,0,0,0,0,0,0,15
202006,01,001,3,6,Autauga County,27,27,7993603,0,0,0,0,0,0,0,0,0,27
202006,01,007,3,6,Bibb County,1,1,208980,0,0,0,0,0,0,0,0,0,1
202006,01,009,3,6,Blount County,2,2,353129,0,0,0,0,0,0,0,0,0,2
202006,01,021,3,6,Chilton County,5,5,585000,0,0,0,0,0,0,0,0,0,5
202006,01,073,3,6,Jefferson County,134,134,41897990,2,4,739869,0,0,0,10,213,20330546,146
202006,01,081,3,6,Lee County,103,103,29348076,3,6,1296281,0,0,0,0,0,0,106
202006,01,083,3,6,Limestone County,29,29,6656183,0,0,0,0,0,0,0,0,0,29
202006,01,089,3,6,Madison County,278,278,40449263,0,0,0,0,0,0,0,0,0,278
202006,01,113,3,6,Russell County,11,11,1777074,0,0,0,0,0,0,0,0,0,11
202006,01,115,3,6,St. Clair County,49,49,6240106,0,0,0,0,0,0,0,0,0,49
202006,01,117,3,6,Shelby County,120,120,33147782,0,0,0,0,0,0,0,0,0,120
202006,01,127,3,6,Walker County,10,10,1413697,0,0,0,0,0,0,0,0,0,10
202006,02,013,4,9,Aleutians East Borough,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,02,016,4,9,Aleutians West Census Area,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,02,020,4,9,Anchorage Municipality,79,79,24747678,0,0,0,1,4,694844,1,11,0,81
202006,02,050,4,9,Bethel Census Area,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,02,060,4,9,Bristol Bay Borough,1,1,115625,0,0,0,0,0,0,0,0,0,1
202006,02,070,4,9,Dillingham Census Area,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,02,090,4,9,Fairbanks North Star Borough,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,02,100,4,9,Haines Borough,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,02,105,4,9,Hoonah-Angoon Census Area,0,0,0,0,0,0,0,0,0,1,16,7000000,1
202006,02,110,4,9,Juneau City and Borough,4,4,1153243,0,0,0,0,0,0,0,0,0,4
202006,02,122,4,9,Kenai Peninsula Borough,9,9,2405336,0,0,0,0,0,0,0,0,0,9
202006,02,130,4,9,Ketchikan Gateway Borough,6,6,1781003,0,0,0,0,0,0,0,0,0,6
202006,02,150,4,9,Kodiak Island Borough,3,3,622192,1,2,495399,0,0,0,0,0,0,4
202006,02,170,4,9,Matanuska-Susitna Borough,4,4,920067,0,0,0,0,0,0,0,0,0,4
202006,02,180,4,9,Nome Census Area,1,1,181950,0,0,0,0,0,0,0,0,0,1
202006,02,185,4,9,North Slope Borough,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,02,188,4,9,Northwest Arctic Borough,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,02,195,4,9,Petersburg Borough,1,1,193487,0,0,0,0,0,0,0,0,0,1
202006,02,198,4,9,Prince of Wales-Hyder Census A,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,02,220,4,9,Sitka City and Borough,1,1,205113,0,0,0,0,0,0,0,0,0,1
202006,02,230,4,9,Skagway Municipality,1,1,300000,0,0,0,0,0,0,0,0,0,1
202006,02,261,4,9,Valdez-Cordova Census Area,2,2,417400,0,0,0,0,0,0,0,0,0,2
202006,02,275,4,9,Wrangell City and Borough,2,2,465000,0,0,0,0,0,0,0,0,0,2
202006,02,282,4,9,Yakutat City and Borough,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,02,290,4,9,Yukon-Koyukuk Census Area,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,04,013,4,8,Maricopa County,2100,2100,589616770,38,76,10811598,9,31,3175077,50,1636,198757957,2197
202006,04,019,4,8,Pima County,422,422,126761941,2,4,474101,0,0,0,4,50,0,428
202006,04,021,4,8,Pinal County,442,442,90629510,0,0,0,0,0,0,0,0,0,442
202006,05,013,3,7,Calhoun County,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,05,035,3,7,Crittenden County,5,5,1166053,0,0,0,0,0,0,0,0,0,5
202006,05,043,3,7,Drew County,1,1,62167,0,0,0,0,0,0,0,0,0,1
202006,05,045,3,7,Faulkner County,26,26,5651505,1,2,151668,0,0,0,1,10,0,28
202006,05,053,3,7,Grant County,3,3,503793,0,0,0,0,0,0,0,0,0,3
202006,05,085,3,7,Lonoke County,27,27,2781478,0,0,0,0,0,0,0,0,0,27
202006,05,087,3,7,Madison County,2,2,330000,0,0,0,0,0,0,0,0,0,2
202006,05,091,3,7,Miller County,2,2,559000,0,0,0,0,0,0,0,0,0,2
202006,05,105,3,7,Perry County,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,05,119,3,7,Pulaski County,65,65,20426693,0,0,0,17,51,3823300,0,0,0,82
202006,05,129,3,7,Searcy County,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,05,143,3,7,Washington County,143,143,38647687,3,6,955923,9,35,5046383,9,54,7977319,164
202006,06,001,4,9,Alameda County,177,177,56545425,3,6,1391361,2,8,2153989,5,105,0,187
202006,06,013,4,9,Contra Costa County,153,153,46938505,1,2,750000,0,0,0,1,23,0,155
202006,06,017,4,9,El Dorado County,55,55,18806265,0,0,0,0,0,0,0,0,0,55
202006,06,019,4,9,Fresno County,285,285,85440502,3,6,1040733,0,0,0,6,45,2965955,294
202006,06,037,4,9,Los Angeles County,421,421,148771135,20,40,8233305,3,10,2245934,20,613,119125277,464
202006,06,041,4,9,Marin County,7,7,6830583,1,2,1531250,0,0,0,0,0,0,8
202006,06,059,4,9,Orange County,281,281,90750582,6,12,3480600,7,24,4384910,8,59,7873721,302
202006,06,061,4,9,Placer County,192,192,63604351,2,4,941539,0,0,0,3,56,7855342,197
202006,06,063,4,9,Plumas County,1,1,226440,0,0,0,0,0,0,0,0,0,1
202006,06,067,4,9,Sacramento County,306,306,90565823,0,0,0,0,0,0,15,559,59005147,321
202006,06,069,4,9,San Benito County,43,43,11866435,0,0,0,0,0,0,0,0,0,43
202006,06,071,4,9,San Bernardino County,401,401,106990814,42,84,8458828,3,12,1459256,9,58,9678349,455
202006,06,073,4,9,San Diego County,327,327,85352403,4,8,1305214,8,25,3548983,9,483,94812160,348
202006,06,075,4,9,San Francisco County,5,5,1388417,0,0,0,1,3,508274,4,261,102000000,10
202006,06,081,4,9,San Mateo County,38,38,26063300,0,0,0,0,0,0,3,36,0,41
202006,06,085,4,9,Santa Clara County,138,138,55776234,1,2,592814,1,3,720859,4,62,0,144
202006,06,091,4,9,Sierra County,1,1,296834,0,0,0,0,0,0,0,0,0,1
202006,06,113,4,9,Yolo County,79,79,25770513,0,0,0,0,0,0,0,0,0,79
202006,08,001,4,8,Adams County,283,283,81863253,2,4,396787,0,0,0,0,0,0,285
202006,08,005,4,8,Arapahoe County,333,333,86282500,0,0,0,1,3,349052,4,232,20842457,338
202006,08,014,4,8,Broomfield County,18,18,7864029,10,20,2314239,0,0,0,0,0,0,28
202006,08,015,4,8,Chaffee County,16,16,4128120,0,0,0,1,3,549700,0,0,0,17
202006,08,019,4,8,Clear Creek County,2,2,570582,0,0,0,0,0,0,0,0,0,2
202006,08,031,4,8,Denver County,85,85,23603082,0,0,0,0,0,0,6,317,34419543,91
202006,08,035,4,8,Douglas County,240,240,74722600,3,6,1258967,2,6,1126849,0,0,0,245
202006,08,039,4,8,Elbert County,35,35,10933319,0,0,0,0,0,0,0,0,0,35
202006,08,041,4,8,El Paso County,374,374,134119556,0,0,0,0,0,0,0,0,0,374
202006,08,047,4,8,Gilpin County,6,6,1666100,0,0,0,0,0,0,0,0,0,6
202006,08,059,4,8,Jefferson County,51,51,17823199,0,0,0,0,0,0,0,0,0,51
202006,08,069,4,8,Larimer County,166,166,47769196,1,2,337552,0,0,0,0,0,0,167
202006,08,077,4,8,Mesa County,61,61,10074076,0,0,0,0,0,0,0,0,0,61
202006,08,093,4,8,Park County,18,18,4998300,0,0,0,0,0,0,0,0,0,18
202006,08,101,4,8,Pueblo County,48,48,7194978,0,0,0,0,0,0,0,0,0,48
202006,08,119,4,8,Teller County,11,11,3849293,0,0,0,0,0,0,0,0,0,11
202006,09,001,1,1,Fairfield County,71,71,38896647,1,2,151562,0,0,0,3,34,2800000,75
202006,09,003,1,1,Hartford County,51,51,11619886,0,0,0,1,4,529870,2,11,0,54
202006,09,007,1,1,Middlesex County,10,10,3005075,0,0,0,0,0,0,0,0,0,10
202006,09,013,1,1,Tolland County,12,12,2442844,0,0,0,0,0,0,2,44,1502622,14
202006,10,001,3,5,Kent County,144,144,21461037,0,0,0,0,0,0,0,0,0,144
202006,10,003,3,5,New Castle County,109,109,11271267,0,0,0,3,12,2851173,9,69,11827552,121
202006,10,005,3,5,Sussex County,247,247,34083488,9,18,2549405,0,0,0,4,25,4127203,260
202006,11,001,3,5,Washington  DC,13,13,3030677,2,4,494032,0,0,0,4,1008,120816258,19
202006,12,003,3,5,Baker County,13,13,2229614,0,0,0,0,0,0,0,0,0,13
202006,12,019,3,5,Clay County,80,80,17244901,1,2,250000,0,0,0,1,17,3000000,82
202006,12,029,3,5,Dixie County,3,3,378970,0,0,0,0,0,0,0,0,0,3
202006,12,031,3,5,Duval County,423,423,101099295,13,26,3211208,0,0,0,9,309,37035936,445
202006,12,033,3,5,Escambia County,156,156,37088705,2,4,180000,0,0,0,0,0,0,158
202006,12,053,3,5,Hernando County,72,72,16395268,0,0,0,0,0,0,0,0,0,72
202006,12,057,3,5,Hillsborough County,797,797,248633206,0,0,0,0,0,0,2,426,69000000,799
202006,12,067,3,5,Lafayette County,1,1,233105,0,0,0,0,0,0,0,0,0,1
202006,12,071,3,5,Lee County,554,554,112846752,13,26,3276172,3,12,3826623,7,365,40374172,577
202006,12,073,3,5,Leon County,63,63,12454363,1,2,221600,0,0,0,4,96,0,68
202006,12,081,3,5,Manatee County,376,376,81685525,8,16,1023200,4,16,1952002,2,52,1621616,390
202006,12,086,3,5,Miami-Dade County,179,179,47076916,21,42,12947555,1,3,834050,14,453,77347335,215
202006,12,089,3,5,Nassau County,80,80,24399050,0,0,0,0,0,0,0,0,0,80
202006,12,091,3,5,Okaloosa County,89,89,27860053,0,0,0,0,0,0,0,0,0,89
202006,12,095,3,5,Orange County,436,436,120014638,24,48,9065766,3,12,2174696,4,110,14574335,467
202006,12,097,3,5,Osceola County,339,339,63093838,0,0,0,0,0,0,1,92,8706067,340
202006,12,101,3,5,Pasco County,204,204,43552836,1,2,280000,1,4,51000,1,5,0,207
202006,12,103,3,5,Pinellas County,64,64,18351578,2,4,381190,0,0,0,1,122,11875375,67
202006,12,109,3,5,St. Johns County,463,463,109246499,0,0,0,1,4,698650,0,0,0,464
202006,12,113,3,5,Santa Rosa County,60,60,27963142,0,0,0,0,0,0,0,0,0,60
202006,12,115,3,5,Sarasota County,300,300,91355850,0,0,0,1,4,1122578,1,26,0,302
202006,12,117,3,5,Seminole County,142,142,42648766,0,0,0,0,0,0,2,39,0,144
202006,12,119,3,5,Sumter County,238,238,64736244,0,0,0,1,4,896000,0,0,0,239
202006,12,129,3,5,Wakulla County,34,34,5326000,0,0,0,0,0,0,0,0,0,34
202006,12,131,3,5,Walton County,120,120,42978181,0,0,0,0,0,0,0,0,0,120
202006,12,133,3,5,Washington County,7,7,1034098,0,0,0,0,0,0,0,0,0,7
202006,13,007,3,5,Baker County,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,13,013,3,5,Barrow County,74,74,10450264,0,0,0,0,0,0,0,0,0,74
202006,13,015,3,5,Bartow County,64,64,10130613,0,0,0,0,0,0,0,0,0,64
202006,13,021,3,5,Bibb County,12,12,2121712,0,0,0,0,0,0,0,0,0,12
202006,13,029,3,5,Bryan County,35,35,9400145,0,0,0,0,0,0,0,0,0,35
202006,13,033,3,5,Burke County,6,6,1134495,0,0,0,0,0,0,0,0,0,6
202006,13,035,3,5,Butts County,15,15,4400400,0,0,0,0,0,0,0,0,0,15
202006,13,045,3,5,Carroll County,110,110,26920792,0,0,0,0,0,0,0,0,0,110
202006,13,051,3,5,Chatham County,77,77,16884147,0,0,0,0,0,0,0,0,0,77
202006,13,057,3,5,Cherokee County,95,95,26628552,0,0,0,1,4,968222,0,0,0,96
202006,13,059,3,5,Clarke County,36,36,6679803,0,0,0,0,0,0,0,0,0,36
202006,13,063,3,5,Clayton County,47,47,8700288,0,0,0,0,0,0,0,0,0,47
202006,13,067,3,5,Cobb County,143,143,43382741,0,0,0,2,8,1473836,10,143,17411880,155
202006,13,073,3,5,Columbia County,120,120,23360542,0,0,0,1,4,377040,0,0,0,121
202006,13,077,3,5,Coweta County,87,87,30389830,0,0,0,0,0,0,0,0,0,87
202006,13,085,3,5,Dawson County,58,58,15823409,0,0,0,0,0,0,0,0,0,58
202006,13,095,3,5,Dougherty County,2,2,410153,0,0,0,0,0,0,1,17,0,3
202006,13,097,3,5,Douglas County,30,30,2850145,0,0,0,0,0,0,0,0,0,30
202006,13,111,3,5,Fannin County,30,30,6272274,0,0,0,0,0,0,0,0,0,30
202006,13,113,3,5,Fayette County,41,41,12510869,0,0,0,0,0,0,0,0,0,41
202006,13,115,3,5,Floyd County,27,27,6153102,0,0,0,0,0,0,0,0,0,27
202006,13,117,3,5,Forsyth County,149,149,34736221,0,0,0,0,0,0,0,0,0,149
202006,13,121,3,5,Fulton County,254,254,63960145,1,2,247016,0,0,0,4,140,14595148,259
202006,13,127,3,5,Glynn County,18,18,4788505,1,2,500000,0,0,0,0,0,0,19
202006,13,135,3,5,Gwinnett County,262,262,65290640,0,0,0,0,0,0,1,6,0,263
202006,13,143,3,5,Haralson County,4,4,915624,0,0,0,0,0,0,0,0,0,4
202006,13,145,3,5,Harris County,29,29,7566390,0,0,0,0,0,0,0,0,0,29
202006,13,149,3,5,Heard County,3,3,707167,0,0,0,0,0,0,0,0,0,3
202006,13,151,3,5,Henry County,164,164,40664996,0,0,0,0,0,0,0,0,0,164
202006,13,159,3,5,Jasper County,7,7,937818,0,0,0,0,0,0,0,0,0,7
202006,13,171,3,5,Lamar County,11,11,2190000,0,0,0,0,0,0,0,0,0,11
202006,13,177,3,5,Lee County,9,9,681181,0,0,0,0,0,0,0,0,0,9
202006,13,179,3,5,Liberty County,29,29,5387865,0,0,0,0,0,0,0,0,0,29
202006,13,189,3,5,McDuffie County,6,6,1065000,0,0,0,0,0,0,0,0,0,6
202006,13,199,3,5,Meriwether County,3,3,300224,0,0,0,0,0,0,0,0,0,3
202006,13,201,3,5,Miller County,1,1,254837,0,0,0,0,0,0,0,0,0,1
202006,13,207,3,5,Monroe County,24,24,5840175,0,0,0,0,0,0,0,0,0,24
202006,13,215,3,5,Muscogee County,27,27,5093196,0,0,0,1,3,95320,1,27,0,29
202006,13,217,3,5,Newton County,70,70,10244495,0,0,0,1,4,440000,0,0,0,71
202006,13,227,3,5,Pickens County,13,13,3370000,0,0,0,0,0,0,0,0,0,13
202006,13,231,3,5,Pike County,21,21,4895709,0,0,0,0,0,0,0,0,0,21
202006,13,235,3,5,Pulaski County,3,3,350000,0,0,0,0,0,0,0,0,0,3
202006,13,245,3,5,Richmond County,34,34,5403369,0,0,0,0,0,0,1,5,0,35
202006,13,247,3,5,Rockdale County,3,3,699387,0,0,0,0,0,0,0,0,0,3
202006,13,255,3,5,Spalding County,13,13,1754666,0,0,0,0,0,0,0,0,0,13
202006,13,275,3,5,Thomas County,5,5,1283400,0,0,0,0,0,0,0,0,0,5
202006,13,291,3,5,Union County,21,21,7314687,0,0,0,0,0,0,0,0,0,21
202006,15,001,4,9,Hawaii County,55,55,37852580,0,0,0,0,0,0,0,0,0,55
202006,15,003,4,9,Honolulu County,87,87,35688561,0,0,0,1,3,1948873,3,86,0,91
202006,15,007,4,9,Kauai County,16,16,11688559,0,0,0,0,0,0,0,0,0,16
202006,15,009,4,9,Maui County,36,36,35129285,0,0,0,0,0,0,1,83,21510000,37
202006,16,001,4,8,Ada County,405,405,113878096,2,4,364395,0,0,0,11,68,9981046,418
202006,16,015,4,8,Boise County,13,13,4089427,0,0,0,0,0,0,0,0,0,13
202006,16,027,4,8,Canyon County,170,170,27492210,1,2,472576,0,0,0,3,26,2195702,174
202006,16,045,4,8,Gem County,12,12,3332200,0,0,0,0,0,0,0,0,0,12
202006,16,073,4,8,Owyhee County,1,1,186595,0,0,0,0,0,0,0,0,0,1
202006,17,005,2,3,Bond County,1,1,176208,0,0,0,0,0,0,0,0,0,1
202006,17,013,2,3,Calhoun County,0,0,0,0,0,0,0,0,0,0,0,0,0
202006,17,031,2,3,Cook County,84,84,31943378,5,10,2160500,12,38,6991641,10,166,22686000,111
202006,17,037,2,3,DeKalb County,6,6,1785000,0,0,0,0,0,0,0,0,0,6
202006,17,039,2,3,De Witt County,3,3,900000,0,0,0,0,0,0,0,0,0,3
202006,17,043,2,3,DuPage County,76,76,27184111,0,0,0,0,0,0,2,121,6900000,78
202006,17,063,2,3,Grundy County,13,13,4043186,1,2,480000,0,0,0,0,0,0,14
